anchor_timestamp,anchor_prev_close,aggregate_regime_indicator,aggregate_regime_name,aggregate_soft_swing_cap,aggregate_t1_temporal_cap,aggregate_t1_direction_vote,aggregate_t1_momentum_sign,direction_hit,path_mae,step_1_ohlc_mae,step_1_range_mae,step_1_close_mae
2026-03-17 04:00:00+00:00,399.8599853515625,0.0,NORMAL,,,0.0,0.0,0.0,0.958648681640625,1.124786376953125,1.910675048828125,0.958648681640625
2026-03-18 04:00:00+00:00,399.6499938964844,0.0,NORMAL,,,0.0,0.0,0.0,8.851959228515625,5.308036804199219,1.02099609375,8.851959228515625
2026-03-19 04:00:00+00:00,391.7900085449219,0.0,NORMAL,,,0.0,0.0,0.0,3.63909912109375,2.2533035278320312,3.452301025390625,3.63909912109375
2026-03-20 04:00:00+00:00,388.989990234375,0.0,NORMAL,,,0.0,0.0,0.0,8.018310546875,5.559501647949219,1.860748291015625,8.018310546875
2026-03-23 04:00:00+00:00,381.8999938964844,0.0,NORMAL,,,0.0,0.0,1.0,0.44671630859375,1.9308624267578125,3.134368896484375,0.44671630859375
2026-03-24 04:00:00+00:00,383.1050109863281,0.0,NORMAL,,,0.0,0.0,0.0,11.72845458984375,6.22052001953125,2.9892578125,11.72845458984375
2026-03-25 04:00:00+00:00,372.6700134277344,0.10116034944089779,NORMAL,,,0.0,0.0,0.0,2.47088623046875,2.3846206665039062,2.653167724609375,2.47088623046875
2026-03-26 04:00:00+00:00,371.07000732421875,0.0,NORMAL,,,0.0,0.0,0.0,6.69879150390625,2.4966583251953125,1.00079345703125,6.69879150390625
2026-03-27 04:00:00+00:00,365.7900085449219,0.10116034944089779,NORMAL,,,0.0,0.0,0.0,10.43536376953125,7.145751953125,2.576751708984375,10.43536376953125
2026-03-30 04:00:00+00:00,356.8550109863281,0.10116034944089779,NORMAL,,,0.0,0.0,1.0,0.625244140625,2.994049072265625,1.08135986328125,0.625244140625
2026-03-31 04:00:00+00:00,358.82000732421875,0.10116034944089779,NORMAL,,,0.0,0.0,1.0,9.55584716796875,7.8801116943359375,1.83123779296875,9.55584716796875
2026-04-01 04:00:00+00:00,370.1300048828125,0.10116034944089779,NORMAL,,,0.0,0.0,0.0,2.04327392578125,1.7651901245117188,2.086456298828125,2.04327392578125
2026-04-02 04:00:00+00:00,369.4599914550781,0.10116034944089779,NORMAL,,,0.0,0.0,1.0,2.830291748046875,1.8724288940429688,2.63055419921875,2.830291748046875
2026-04-06 04:00:00+00:00,373.510009765625,0.0,NORMAL,,,0.0,0.0,1.0,0.599761962890625,1.00054931640625,3.287109375,0.599761962890625
2026-04-07 04:00:00+00:00,372.75,0.0,NORMAL,,,0.0,0.0,0.0,0.787384033203125,2.1279220581054688,0.29071044921875,0.787384033203125
2026-04-08 04:00:00+00:00,372.3999938964844,0.0,NORMAL,,,0.0,0.0,0.0,2.034942626953125,6.934906005859375,7.04632568359375,2.034942626953125
2026-04-09 04:00:00+00:00,374.260009765625,0.0,NORMAL,,,0.0,0.0,0.0,2.643218994140625,3.0515060424804688,2.136077880859375,2.643218994140625
2026-04-10 04:00:00+00:00,372.989990234375,0.0,NORMAL,,,0.0,0.0,1.0,2.09564208984375,1.0484085083007812,1.43768310546875,2.09564208984375
2026-04-13 04:00:00+00:00,370.8900146484375,0.0,NORMAL,,,0.0,0.0,1.0,12.464263916015625,7.293098449707031,7.29656982421875,12.464263916015625
2026-04-14 04:00:00+00:00,384.3299865722656,0.10116034944089779,NORMAL,,,0.0,0.0,0.0,8.920318603515625,6.532981872558594,0.50836181640625,8.920318603515625
2026-04-15 04:00:00+00:00,393.0199890136719,0.10116034944089779,NORMAL,,,0.0,0.0,1.0,17.84539794921875,12.231132507324219,11.465667724609375,17.84539794921875
2026-04-16 04:00:00+00:00,411.29998779296875,0.10116034944089779,NORMAL,,,0.0,0.0,0.0,8.88641357421875,7.328346252441406,1.156341552734375,8.88641357421875
2026-04-17 04:00:00+00:00,420.1199951171875,0.0,NORMAL,,,0.0,0.0,1.0,2.4544677734375,5.568107604980469,3.421539306640625,2.4544677734375
2026-04-20 04:00:00+00:00,422.75,0.10116034944089779,NORMAL,,,0.0,0.0,0.0,5.6905517578125,3.13482666015625,0.416534423828125,5.6905517578125
2026-04-21 04:00:00+00:00,418.1099853515625,0.0,NORMAL,,,0.0,0.0,1.0,5.333770751953125,4.334510803222656,2.413421630859375,5.333770751953125
2026-04-22 04:00:00+00:00,424.0299987792969,0.0,NORMAL,,,0.0,0.0,1.0,8.369171142578125,5.243064880371094,1.961456298828125,8.369171142578125
2026-04-23 04:00:00+00:00,432.7900085449219,0.0,NORMAL,,,0.0,0.0,1.0,17.01788330078125,14.698051452636719,4.2406005859375,17.01788330078125
2026-04-24 04:00:00+00:00,415.7149963378906,0.10116034944089779,NORMAL,,,0.0,0.0,0.0,9.326507568359375,5.42340087890625,0.629791259765625,9.326507568359375
